time,station,part_id,activity
2025-07-25T12:00:43.107896,S2,P11,LOAD
2025-07-25T12:00:43.454262,S3,P6,TRANSFER
2025-07-25T12:00:46.447100,S2,P11,PROCESS
2025-07-25T12:00:49.024768,S3,P10,LOAD
2025-07-25T12:00:51.870280,S2,P11,UNLOAD
2025-07-25T12:00:53.014704,S3,P10,PROCESS
2025-07-25T12:00:53.713925,S2,P11,TRANSFER
2025-07-25T12:00:54.454368,S1,P12,UNLOAD
2025-07-25T12:00:56.600971,S5,P5,UNLOAD
2025-07-25T12:00:57.083635,S1,P12,TRANSFER
2025-07-25T12:00:57.508157,S1,P1,LOAD
2025-07-25T12:00:58.482278,S5,P5,TRANSFER
2025-07-25T12:00:58.882500,S5,P9,LOAD
2025-07-25T12:00:59.667961,S3,P10,UNLOAD
2025-07-25T12:01:01.712592,S1,P1,PROCESS
2025-07-25T12:01:01.762000,S2,P12,LOAD
2025-07-25T12:01:02.247915,S5,P9,PROCESS
2025-07-25T12:01:02.421911,S3,P10,TRANSFER
2025-07-25T12:01:05.103244,S2,P12,PROCESS
2025-07-25T12:01:08.139982,S3,P11,LOAD
2025-07-25T12:01:12.100998,S2,P12,UNLOAD
2025-07-25T12:01:12.119853,S3,P11,PROCESS
2025-07-25T12:01:13.775191,S1,P1,UNLOAD
2025-07-25T12:01:14.018657,S2,P12,TRANSFER
2025-07-25T12:01:14.216451,S5,P9,UNLOAD
2025-07-25T12:01:15.858754,S5,P9,BLOCK
2025-07-25T12:01:16.386420,S1,P1,TRANSFER
2025-07-25T12:01:16.808580,S1,P2,LOAD
2025-07-25T12:01:17.135724,S5,P9,TRANSFER
2025-07-25T12:01:17.308698,S5,P7,LOAD
2025-07-25T12:01:19.688864,S3,P11,UNLOAD
2025-07-25T12:01:20.597008,S5,P7,PROCESS
2025-07-25T12:01:20.950005,S1,P2,PROCESS
2025-07-25T12:01:21.070249,S2,P1,LOAD
2025-07-25T12:01:22.440296,S3,P11,TRANSFER
2025-07-25T12:01:24.411242,S2,P1,PROCESS
2025-07-25T12:01:28.418052,S3,P12,LOAD
2025-07-25T12:01:28.614337,S2,P1,UNLOAD
2025-07-25T12:01:30.480319,S2,P1,TRANSFER
2025-07-25T12:01:32.399106,S3,P12,PROCESS
2025-07-25T12:01:32.922384,S5,P7,UNLOAD
2025-07-25T12:01:33.370223,S1,P2,UNLOAD
2025-07-25T12:01:34.583935,S5,P7,BLOCK
2025-07-25T12:01:36.034464,S1,P2,TRANSFER
2025-07-25T12:01:36.433011,S1,P3,LOAD
2025-07-25T12:01:36.842284,S5,P7,TRANSFER
2025-07-25T12:01:37.023157,S5,P8,LOAD
2025-07-25T12:01:38.889070,S3,P12,UNLOAD
2025-07-25T12:01:40.310513,S5,P8,PROCESS
2025-07-25T12:01:40.562693,S1,P3,PROCESS
2025-07-25T12:01:41.077955,S2,P2,LOAD
2025-07-25T12:01:41.574401,S3,P12,TRANSFER
2025-07-25T12:01:44.419238,S2,P2,PROCESS
2025-07-25T12:01:44.860086,S3,P1,LOAD
2025-07-25T12:01:48.902019,S3,P1,PROCESS
2025-07-25T12:01:49.140780,S2,P2,UNLOAD
2025-07-25T12:01:51.046951,S2,P2,TRANSFER
2025-07-25T12:01:52.623574,S1,P3,UNLOAD
2025-07-25T12:01:52.675327,S5,P8,UNLOAD
2025-07-25T12:01:54.377559,S5,P8,BLOCK
2025-07-25T12:01:55.286631,S1,P3,TRANSFER
2025-07-25T12:01:55.681534,S1,P4,LOAD
2025-07-25T12:01:55.699066,S3,P1,UNLOAD
2025-07-25T12:01:56.072985,S5,P8,TRANSFER
2025-07-25T12:01:56.245082,S5,P6,LOAD
2025-07-25T12:01:58.428881,S3,P1,TRANSFER
2025-07-25T12:01:59.541112,S5,P6,PROCESS
2025-07-25T12:01:59.831097,S1,P4,PROCESS
2025-07-25T12:01:59.947115,S2,P3,LOAD
2025-07-25T12:02:03.341156,S2,P3,PROCESS
2025-07-25T12:02:05.821342,S4,P2,LOAD
2025-07-25T12:02:08.469731,S2,P3,UNLOAD
2025-07-25T12:02:09.109769,S4,P2,PROCESS
2025-07-25T12:02:10.324105,S2,P3,TRANSFER
2025-07-25T12:02:11.698363,S5,P6,UNLOAD
2025-07-25T12:02:12.128006,S1,P4,UNLOAD
2025-07-25T12:02:13.413150,S5,P6,BLOCK
2025-07-25T12:02:14.721313,S1,P4,TRANSFER
2025-07-25T12:02:15.118911,S1,P5,LOAD
2025-07-25T12:02:15.516519,S5,P6,TRANSFER
2025-07-25T12:02:15.686964,S5,P10,LOAD
2025-07-25T12:02:18.974483,S5,P10,PROCESS
2025-07-25T12:02:19.369374,S1,P5,PROCESS
2025-07-25T12:02:19.500963,S2,P4,LOAD
2025-07-25T12:02:20.878374,S4,P2,UNLOAD
2025-07-25T12:02:22.681561,S4,P2,TRANSFER
2025-07-25T12:02:22.870060,S2,P4,PROCESS
2025-07-25T12:02:24.648188,S3,P3,LOAD
2025-07-25T12:02:28.223177,S2,P4,UNLOAD
2025-07-25T12:02:28.619847,S3,P3,PROCESS
2025-07-25T12:02:30.071681,S2,P4,TRANSFER
2025-07-25T12:02:31.245922,S5,P10,UNLOAD
2025-07-25T12:02:32.064115,S1,P5,UNLOAD
2025-07-25T12:02:32.971521,S5,P10,BLOCK
2025-07-25T12:02:34.659249,S1,P5,TRANSFER
2025-07-25T12:02:34.958148,S3,P3,UNLOAD
2025-07-25T12:02:35.116493,S1,P9,LOAD
2025-07-25T12:02:35.461029,S5,P10,TRANSFER
2025-07-25T12:02:35.650598,S5,P11,LOAD
2025-07-25T12:02:37.681327,S3,P3,TRANSFER
2025-07-25T12:02:38.944498,S5,P11,PROCESS
2025-07-25T12:02:39.276679,S1,P9,PROCESS
2025-07-25T12:02:39.471171,S2,P5,LOAD
2025-07-25T12:02:42.816596,S2,P5,PROCESS
2025-07-25T12:02:44.437404,S3,P4,LOAD
2025-07-25T12:02:47.021769,S2,P5,UNLOAD
2025-07-25T12:02:48.406659,S3,P4,PROCESS
2025-07-25T12:02:48.925113,S2,P5,TRANSFER
2025-07-25T12:02:51.104352,S5,P11,UNLOAD
2025-07-25T12:02:52.762573,S5,P11,BLOCK
2025-07-25T12:02:53.431598,S1,P9,UNLOAD
2025-07-25T12:02:55.263899,S3,P4,UNLOAD
2025-07-25T12:02:56.023186,S1,P9,TRANSFER
2025-07-25T12:02:56.431400,S1,P7,LOAD
2025-07-25T12:02:56.776432,S5,P11,TRANSFER
2025-07-25T12:02:56.956379,S5,P12,LOAD
2025-07-25T12:02:58.022912,S3,P4,TRANSFER
2025-07-25T12:03:00.245784,S5,P12,PROCESS
2025-07-25T12:03:00.627043,S1,P7,PROCESS
2025-07-25T12:03:00.829277,S2,P9,LOAD
2025-07-25T12:03:03.366351,S3,P5,LOAD
2025-07-25T12:03:04.163127,S2,P9,PROCESS
2025-07-25T12:03:07.338214,S3,P5,PROCESS
2025-07-25T12:03:09.537955,S2,P9,UNLOAD
2025-07-25T12:03:11.369250,S2,P9,TRANSFER
2025-07-25T12:03:12.047693,S5,P12,UNLOAD
2025-07-25T12:03:13.646364,S5,P12,BLOCK
2025-07-25T12:03:13.868557,S1,P7,UNLOAD
2025-07-25T12:03:14.682688,S3,P5,UNLOAD
2025-07-25T12:03:16.516698,S1,P7,TRANSFER
2025-07-25T12:03:16.939187,S1,P8,LOAD
2025-07-25T12:03:17.281879,S5,P12,TRANSFER
2025-07-25T12:03:17.461230,S5,P1,LOAD
2025-07-25T12:03:17.541412,S3,P5,TRANSFER
2025-07-25T12:03:20.781600,S5,P1,PROCESS
2025-07-25T12:03:21.147178,S1,P8,PROCESS
2025-07-25T12:03:21.276823,S2,P7,LOAD
2025-07-25T12:03:24.672688,S2,P7,PROCESS
2025-07-25T12:03:26.121284,S4,P9,LOAD
2025-07-25T12:03:29.338881,S2,P7,UNLOAD
2025-07-25T12:03:29.407483,S4,P9,PROCESS
2025-07-25T12:03:31.138073,S2,P7,TRANSFER
2025-07-25T12:03:32.656551,S1,P8,UNLOAD
2025-07-25T12:03:33.449754,S5,P1,UNLOAD
2025-07-25T12:03:35.118898,S5,P1,BLOCK
2025-07-25T12:03:35.296675,S1,P8,TRANSFER
2025-07-25T12:03:35.717614,S1,P6,LOAD
2025-07-25T12:03:36.088920,S5,P1,TRANSFER
2025-07-25T12:03:36.271046,S5,P2,LOAD
2025-07-25T12:03:39.557885,S5,P2,PROCESS
2025-07-25T12:03:39.888259,S1,P6,PROCESS
2025-07-25T12:03:40.259145,S2,P8,LOAD
2025-07-25T12:03:42.046740,S4,P9,UNLOAD
2025-07-25T12:03:43.606050,S2,P8,PROCESS
2025-07-25T12:03:43.948980,S4,P9,TRANSFER
2025-07-25T12:03:45.930192,S4,P7,LOAD
2025-07-25T12:03:48.870833,S2,P8,UNLOAD
2025-07-25T12:03:49.215996,S4,P7,PROCESS
2025-07-25T12:03:50.011658,S5,P2,UNLOAD
2025-07-25T12:03:50.709785,S2,P8,TRANSFER
2025-07-25T12:03:51.734620,S5,P2,BLOCK
2025-07-25T12:03:53.024597,S1,P6,UNLOAD
2025-07-25T12:03:55.739335,S1,P6,TRANSFER
2025-07-25T12:03:56.091085,S1,P10,LOAD
2025-07-25T12:03:56.458198,S5,P2,TRANSFER
2025-07-25T12:03:56.634935,S5,P3,LOAD
2025-07-25T12:03:59.922840,S5,P3,PROCESS
2025-07-25T12:04:00.236252,S1,P10,PROCESS
2025-07-25T12:04:00.479640,S2,P6,LOAD
2025-07-25T12:04:01.194035,S4,P7,UNLOAD
2025-07-25T12:04:03.008246,S4,P7,TRANSFER
2025-07-25T12:04:03.822027,S2,P6,PROCESS
2025-07-25T12:04:05.478071,S4,P8,LOAD
2025-07-25T12:04:08.713501,S4,P8,PROCESS
2025-07-25T12:04:10.317830,S2,P6,UNLOAD
2025-07-25T12:04:11.746145,S1,P10,UNLOAD
2025-07-25T12:04:11.837041,S5,P3,UNLOAD
2025-07-25T12:04:12.186971,S2,P6,TRANSFER
2025-07-25T12:04:13.498342,S5,P3,BLOCK
2025-07-25T12:04:14.299240,S1,P10,TRANSFER
2025-07-25T12:04:14.690039,S1,P11,LOAD
2025-07-25T12:04:15.077589,S5,P3,TRANSFER
2025-07-25T12:04:15.258313,S5,P4,LOAD
2025-07-25T12:04:18.494573,S5,P4,PROCESS
2025-07-25T12:04:18.886167,S1,P11,PROCESS
2025-07-25T12:04:19.365902,S2,P10,LOAD
2025-07-25T12:04:20.840775,S4,P8,UNLOAD
2025-07-25T12:04:22.698912,S4,P8,TRANSFER
2025-07-25T12:04:22.762899,S2,P10,PROCESS
2025-07-25T12:04:26.768159,S4,P6,LOAD
2025-07-25T12:04:27.631885,S2,P10,UNLOAD
2025-07-25T12:04:28.466124,S1,P11,UNLOAD
2025-07-25T12:04:29.473181,S2,P10,TRANSFER
2025-07-25T12:04:30.054556,S4,P6,PROCESS
2025-07-25T12:04:30.255176,S5,P4,UNLOAD
2025-07-25T12:04:31.074793,S1,P11,TRANSFER
2025-07-25T12:04:31.503300,S1,P12,LOAD
2025-07-25T12:04:32.292688,S5,P4,TRANSFER
2025-07-25T12:04:32.622300,S5,P5,LOAD
2025-07-25T12:04:35.707213,S1,P12,PROCESS
2025-07-25T12:04:35.737201,S2,P11,LOAD
2025-07-25T12:04:35.912775,S5,P5,PROCESS
2025-07-25T12:04:39.085262,S2,P11,PROCESS
2025-07-25T12:04:40.910416,S4,P6,UNLOAD
2025-07-25T12:04:42.719226,S4,P6,TRANSFER
2025-07-25T12:04:43.736698,S3,P10,LOAD
2025-07-25T12:04:45.171159,S2,P11,UNLOAD
2025-07-25T12:04:47.020873,S2,P11,TRANSFER
2025-07-25T12:04:47.720047,S3,P10,PROCESS
2025-07-25T12:04:48.591846,S5,P5,UNLOAD
2025-07-25T12:04:48.696071,S1,P12,UNLOAD
2025-07-25T12:04:50.231588,S5,P5,BLOCK
2025-07-25T12:04:51.302689,S1,P12,TRANSFER
2025-07-25T12:04:51.743129,S1,P1,LOAD
2025-07-25T12:04:52.043942,S5,P5,TRANSFER
2025-07-25T12:04:52.223760,S5,P9,LOAD
2025-07-25T12:04:54.868734,S3,P10,UNLOAD
2025-07-25T12:04:55.503654,S5,P9,PROCESS
2025-07-25T12:04:55.949389,S1,P1,PROCESS
2025-07-25T12:04:55.961236,S2,P12,LOAD
2025-07-25T12:04:57.664408,S3,P10,TRANSFER
2025-07-25T12:04:59.305928,S2,P12,PROCESS
2025-07-25T12:05:02.057647,S4,P11,LOAD
2025-07-25T12:05:04.426214,S2,P12,UNLOAD
2025-07-25T12:05:05.338228,S4,P11,PROCESS
2025-07-25T12:05:06.260695,S2,P12,TRANSFER
2025-07-25T12:05:07.323349,S5,P9,UNLOAD
2025-07-25T12:05:07.468540,S1,P1,UNLOAD
2025-07-25T12:05:09.036790,S5,P9,BLOCK
2025-07-25T12:05:10.098758,S1,P1,TRANSFER
2025-07-25T12:05:10.503228,S1,P2,LOAD
2025-07-25T12:05:10.851807,S5,P9,TRANSFER
2025-07-25T12:05:11.042399,S5,P7,LOAD
2025-07-25T12:05:14.334600,S5,P7,PROCESS
2025-07-25T12:05:14.699261,S1,P2,PROCESS
2025-07-25T12:05:14.830640,S2,P1,LOAD
2025-07-25T12:05:18.172561,S2,P1,PROCESS
2025-07-25T12:05:18.498550,S4,P11,UNLOAD
2025-07-25T12:05:20.327561,S4,P11,TRANSFER
2025-07-25T12:05:20.991536,S4,P12,LOAD
2025-07-25T12:05:23.187426,S2,P1,UNLOAD
2025-07-25T12:05:24.274983,S4,P12,PROCESS
2025-07-25T12:05:24.989660,S2,P1,TRANSFER
2025-07-25T12:05:26.160496,S1,P2,UNLOAD
2025-07-25T12:05:26.954054,S5,P7,UNLOAD
2025-07-25T12:05:28.570954,S5,P7,BLOCK
2025-07-25T12:05:28.778155,S1,P2,TRANSFER
2025-07-25T12:05:29.184717,S1,P3,LOAD
2025-07-25T12:05:29.542733,S5,P7,TRANSFER
2025-07-25T12:05:29.716212,S5,P8,LOAD
2025-07-25T12:05:33.008708,S5,P8,PROCESS
2025-07-25T12:05:33.295519,S1,P3,PROCESS
2025-07-25T12:05:33.476948,S2,P2,LOAD
2025-07-25T12:05:36.851637,S4,P12,UNLOAD
2025-07-25T12:05:36.870601,S2,P2,PROCESS
2025-07-25T12:05:38.687641,S4,P12,TRANSFER
2025-07-25T12:05:39.115068,S3,P1,LOAD
2025-07-25T12:05:42.148571,S2,P2,UNLOAD
2025-07-25T12:05:43.093300,S3,P1,PROCESS
2025-07-25T12:05:44.011160,S2,P2,TRANSFER
2025-07-25T12:05:44.207663,S5,P8,UNLOAD
2025-07-25T12:05:45.863169,S5,P8,BLOCK
2025-07-25T12:05:45.911541,S1,P3,UNLOAD
2025-07-25T12:05:48.576614,S1,P3,TRANSFER
2025-07-25T12:05:49.008738,S1,P4,LOAD
2025-07-25T12:05:49.231203,S3,P1,UNLOAD
2025-07-25T12:05:49.377752,S5,P8,TRANSFER
2025-07-25T12:05:49.590965,S5,P6,LOAD
2025-07-25T12:05:51.991738,S3,P1,TRANSFER
2025-07-25T12:05:52.831138,S5,P6,PROCESS
2025-07-25T12:05:53.238252,S1,P4,PROCESS
2025-07-25T12:05:53.256869,S2,P3,LOAD
2025-07-25T12:05:56.603111,S2,P3,PROCESS
2025-07-25T12:05:58.691578,S4,P2,LOAD
2025-07-25T12:06:01.976562,S4,P2,PROCESS
2025-07-25T12:06:02.032958,S2,P3,UNLOAD
2025-07-25T12:06:03.862913,S2,P3,TRANSFER
2025-07-25T12:06:04.433852,S5,P6,UNLOAD
2025-07-25T12:06:04.544412,S1,P4,UNLOAD
2025-07-25T12:06:06.092455,S5,P6,BLOCK
2025-07-25T12:06:07.193454,S1,P4,TRANSFER
2025-07-25T12:06:07.598757,S1,P5,LOAD
2025-07-25T12:06:07.933551,S5,P6,TRANSFER
2025-07-25T12:06:08.106636,S5,P10,LOAD
2025-07-25T12:06:11.395061,S5,P10,PROCESS
2025-07-25T12:06:11.754590,S1,P5,PROCESS
2025-07-25T12:06:11.881661,S2,P4,LOAD
2025-07-25T12:06:14.198575,S4,P2,UNLOAD
2025-07-25T12:06:15.231524,S2,P4,PROCESS
2025-07-25T12:06:16.046489,S4,P2,TRANSFER
2025-07-25T12:06:18.294033,S3,P3,LOAD
2025-07-25T12:06:18.899461,S2,P4,UNLOAD
2025-07-25T12:06:20.826618,S2,P4,TRANSFER
2025-07-25T12:06:22.313222,S3,P3,PROCESS
2025-07-25T12:06:23.563498,S1,P5,UNLOAD
2025-07-25T12:06:24.376753,S5,P10,UNLOAD
2025-07-25T12:06:26.081094,S5,P10,BLOCK
2025-07-25T12:06:26.226693,S1,P5,TRANSFER
2025-07-25T12:06:26.648539,S1,P9,LOAD
2025-07-25T12:06:27.001464,S5,P10,TRANSFER
2025-07-25T12:06:27.174707,S5,P11,LOAD
2025-07-25T12:06:29.458859,S3,P3,UNLOAD
2025-07-25T12:06:30.470664,S5,P11,PROCESS
2025-07-25T12:06:30.781122,S1,P9,PROCESS
2025-07-25T12:06:30.962571,S2,P5,LOAD
2025-07-25T12:06:32.212400,S3,P3,TRANSFER
2025-07-25T12:06:34.305972,S2,P5,PROCESS
2025-07-25T12:06:35.125192,S3,P4,LOAD
2025-07-25T12:06:38.963488,S2,P5,UNLOAD
2025-07-25T12:06:39.102074,S3,P4,PROCESS
2025-07-25T12:06:40.839116,S2,P5,TRANSFER
2025-07-25T12:06:42.381201,S5,P11,UNLOAD
2025-07-25T12:06:43.916208,S1,P9,UNLOAD
2025-07-25T12:06:44.090313,S5,P11,BLOCK
2025-07-25T12:06:45.797882,S3,P4,UNLOAD
2025-07-25T12:06:46.490056,S1,P9,TRANSFER
2025-07-25T12:06:46.919331,S1,P7,LOAD
2025-07-25T12:06:47.265741,S5,P11,TRANSFER
2025-07-25T12:06:47.437057,S5,P12,LOAD
2025-07-25T12:06:48.632114,S3,P4,TRANSFER
2025-07-25T12:06:50.748645,S5,P12,PROCESS
2025-07-25T12:06:50.801141,S2,P9,LOAD
2025-07-25T12:06:51.149646,S1,P7,PROCESS
2025-07-25T12:06:54.144108,S2,P9,PROCESS
2025-07-25T12:06:55.284188,S3,P5,LOAD
2025-07-25T12:06:58.195908,S2,P9,UNLOAD
2025-07-25T12:06:59.257048,S3,P5,PROCESS
2025-07-25T12:07:00.103898,S2,P9,TRANSFER
2025-07-25T12:07:01.287394,S5,P12,UNLOAD
2025-07-25T12:07:03.003714,S5,P12,BLOCK
2025-07-25T12:07:03.074319,S1,P7,UNLOAD
2025-07-25T12:07:05.676693,S1,P7,TRANSFER
2025-07-25T12:07:06.080588,S1,P8,LOAD
2025-07-25T12:07:06.533116,S5,P12,TRANSFER
2025-07-25T12:07:06.713743,S5,P1,LOAD
2025-07-25T12:07:07.574695,S3,P5,UNLOAD
2025-07-25T12:07:10.047777,S5,P1,PROCESS
2025-07-25T12:07:10.264560,S1,P8,PROCESS
2025-07-25T12:07:10.344293,S3,P5,TRANSFER
2025-07-25T12:07:10.382918,S2,P7,LOAD
2025-07-25T12:07:13.749746,S2,P7,PROCESS
2025-07-25T12:07:14.837102,S3,P9,LOAD
2025-07-25T12:07:17.609773,S2,P7,UNLOAD
2025-07-25T12:07:18.822352,S3,P9,PROCESS
2025-07-25T12:07:19.437468,S2,P7,TRANSFER
2025-07-25T12:07:21.607615,S5,P1,UNLOAD
2025-07-25T12:07:22.226190,S1,P8,UNLOAD
2025-07-25T12:07:23.256478,S5,P1,BLOCK
2025-07-25T12:07:24.814698,S1,P8,TRANSFER
2025-07-25T12:07:25.237504,S1,P6,LOAD
2025-07-25T12:07:25.623588,S5,P1,TRANSFER
2025-07-25T12:07:25.795484,S5,P2,LOAD
2025-07-25T12:07:27.088325,S3,P9,UNLOAD
2025-07-25T12:07:29.092404,S5,P2,PROCESS
2025-07-25T12:07:29.323351,S1,P6,PROCESS
2025-07-25T12:07:29.793232,S3,P9,TRANSFER
2025-07-25T12:07:29.871811,S2,P8,LOAD
2025-07-25T12:07:33.216026,S2,P8,PROCESS
2025-07-25T12:07:34.308653,S4,P7,LOAD
2025-07-25T12:07:37.541456,S4,P7,PROCESS
2025-07-25T12:07:38.289574,S2,P8,UNLOAD
2025-07-25T12:07:40.203968,S2,P8,TRANSFER
2025-07-25T12:07:41.242980,S5,P2,UNLOAD
2025-07-25T12:07:42.766493,S1,P6,UNLOAD
2025-07-25T12:07:42.947222,S5,P2,BLOCK
2025-07-25T12:07:45.378751,S1,P6,TRANSFER
2025-07-25T12:07:45.817662,S1,P10,LOAD
2025-07-25T12:07:46.147757,S5,P2,TRANSFER
2025-07-25T12:07:46.366361,S5,P3,LOAD
2025-07-25T12:07:49.633495,S5,P3,PROCESS
2025-07-25T12:07:49.865899,S4,P7,UNLOAD
2025-07-25T12:07:49.964763,S1,P10,PROCESS
2025-07-25T12:07:50.079265,S2,P6,LOAD
2025-07-25T12:07:51.737435,S4,P7,TRANSFER
2025-07-25T12:07:53.416577,S2,P6,PROCESS
2025-07-25T12:07:54.888187,S3,P8,LOAD
2025-07-25T12:07:58.862234,S3,P8,PROCESS
2025-07-25T12:07:59.954006,S2,P6,UNLOAD
2025-07-25T12:08:00.249272,S1,P10,UNLOAD
2025-07-25T12:08:01.799854,S2,P6,TRANSFER
2025-07-25T12:08:02.310556,S5,P3,UNLOAD
2025-07-25T12:08:03.004256,S1,P10,TRANSFER
2025-07-25T12:08:03.368270,S1,P11,LOAD
2025-07-25T12:08:04.141849,S5,P3,TRANSFER
2025-07-25T12:08:04.552679,S5,P4,LOAD
2025-07-25T12:08:05.146560,S3,P8,UNLOAD
2025-07-25T12:08:07.468435,S1,P11,PROCESS
2025-07-25T12:08:07.836609,S2,P10,LOAD
2025-07-25T12:08:07.902983,S3,P8,TRANSFER
2025-07-25T12:08:07.903916,S5,P4,PROCESS
2025-07-25T12:08:11.172810,S2,P10,PROCESS
2025-07-25T12:08:15.945981,S2,P10,UNLOAD
2025-07-25T12:08:16.636770,S4,P6,LOAD
2025-07-25T12:08:17.768915,S2,P10,TRANSFER
2025-07-25T12:08:19.285093,S5,P4,UNLOAD
2025-07-25T12:08:19.484225,S1,P11,UNLOAD
2025-07-25T12:08:19.919507,S4,P6,PROCESS
2025-07-25T12:08:21.002911,S5,P4,BLOCK
2025-07-25T12:08:22.078772,S1,P11,TRANSFER
2025-07-25T12:08:22.486562,S1,P12,LOAD
2025-07-25T12:08:22.785199,S5,P4,TRANSFER
2025-07-25T12:08:22.966923,S5,P5,LOAD
2025-07-25T12:08:26.253742,S5,P5,PROCESS
2025-07-25T12:08:26.690909,S1,P12,PROCESS
2025-07-25T12:08:26.934314,S2,P11,LOAD
2025-07-25T12:08:30.287634,S2,P11,PROCESS
2025-07-25T12:08:32.347607,S4,P6,UNLOAD
2025-07-25T12:08:34.248129,S4,P6,TRANSFER
2025-07-25T12:08:34.778246,S4,P10,LOAD
2025-07-25T12:08:35.553955,S2,P11,UNLOAD
2025-07-25T12:08:37.382608,S2,P11,TRANSFER
2025-07-25T12:08:37.818659,S5,P5,UNLOAD
2025-07-25T12:08:38.154432,S4,P10,PROCESS
2025-07-25T12:08:38.651604,S1,P12,UNLOAD
2025-07-25T12:08:39.506248,S5,P5,BLOCK
2025-07-25T12:08:41.358229,S1,P12,TRANSFER
2025-07-25T12:08:41.726380,S1,P1,LOAD
2025-07-25T12:08:42.146486,S5,P5,TRANSFER
2025-07-25T12:08:42.317149,S5,P9,LOAD
2025-07-25T12:08:45.602598,S5,P9,PROCESS
2025-07-25T12:08:45.886290,S1,P1,PROCESS
2025-07-25T12:08:46.335994,S2,P12,LOAD
2025-07-25T12:08:49.728714,S2,P12,PROCESS
2025-07-25T12:08:49.771986,S4,P10,UNLOAD
2025-07-25T12:08:51.685928,S4,P10,TRANSFER
2025-07-25T12:08:51.828755,S3,P11,LOAD
2025-07-25T12:08:54.905565,S2,P12,UNLOAD
2025-07-25T12:08:55.819996,S3,P11,PROCESS
2025-07-25T12:08:56.763037,S2,P12,TRANSFER
2025-07-25T12:08:56.988318,S1,P1,UNLOAD
2025-07-25T12:08:59.145457,S5,P9,UNLOAD
2025-07-25T12:08:59.568463,S1,P1,TRANSFER
2025-07-25T12:08:59.976478,S1,P2,LOAD
2025-07-25T12:09:00.984985,S5,P9,TRANSFER
2025-07-25T12:09:01.365168,S5,P7,LOAD
2025-07-25T12:09:02.718632,S3,P11,UNLOAD
2025-07-25T12:09:04.183161,S1,P2,PROCESS
2025-07-25T12:09:04.299626,S2,P1,LOAD
2025-07-25T12:09:04.701105,S5,P7,PROCESS
2025-07-25T12:09:05.438022,S3,P11,TRANSFER
2025-07-25T12:09:07.697275,S2,P1,PROCESS
2025-07-25T12:09:11.184277,S3,P12,LOAD
2025-07-25T12:09:12.409785,S2,P1,UNLOAD
2025-07-25T12:09:14.203814,S2,P1,TRANSFER
2025-07-25T12:09:15.170148,S3,P12,PROCESS
2025-07-25T12:09:15.800246,S1,P2,UNLOAD
2025-07-25T12:09:15.858779,S5,P7,UNLOAD
2025-07-25T12:09:17.520956,S5,P7,BLOCK
2025-07-25T12:09:18.406119,S1,P2,TRANSFER
2025-07-25T12:09:18.807693,S1,P3,LOAD
2025-07-25T12:09:19.218835,S5,P7,TRANSFER
2025-07-25T12:09:19.392464,S5,P8,LOAD
2025-07-25T12:09:22.067055,S3,P12,UNLOAD
2025-07-25T12:09:22.671538,S5,P8,PROCESS
2025-07-25T12:09:22.995490,S1,P3,PROCESS
2025-07-25T12:09:23.186561,S2,P2,LOAD
2025-07-25T12:09:24.834248,S3,P12,TRANSFER
2025-07-25T12:09:26.632010,S2,P2,PROCESS
2025-07-25T12:09:29.287734,S4,P1,LOAD
2025-07-25T12:09:31.903166,S2,P2,UNLOAD
2025-07-25T12:09:32.576542,S4,P1,PROCESS
2025-07-25T12:09:33.767009,S2,P2,TRANSFER
2025-07-25T12:09:34.081077,S5,P8,UNLOAD
2025-07-25T12:09:34.606445,S1,P3,UNLOAD
2025-07-25T12:09:35.821090,S5,P8,BLOCK
2025-07-25T12:09:37.206129,S1,P3,TRANSFER
2025-07-25T12:09:37.646594,S1,P4,LOAD
2025-07-25T12:09:37.962494,S5,P8,TRANSFER
2025-07-25T12:09:38.140322,S5,P6,LOAD
2025-07-25T12:09:41.432548,S5,P6,PROCESS
2025-07-25T12:09:41.485532,S1,P4,PROCESS
2025-07-25T12:09:42.233068,S2,P3,LOAD
2025-07-25T12:09:44.924740,S4,P1,UNLOAD
2025-07-25T12:09:45.627080,S2,P3,PROCESS
2025-07-25T12:09:46.746242,S4,P1,TRANSFER
2025-07-25T12:09:48.638653,S4,P2,LOAD
2025-07-25T12:09:50.546665,S2,P3,UNLOAD
2025-07-25T12:09:51.924523,S4,P2,PROCESS
2025-07-25T12:09:52.077724,S5,P6,UNLOAD
2025-07-25T12:09:52.411650,S2,P3,TRANSFER
2025-07-25T12:09:53.106913,S1,P4,UNLOAD
2025-07-25T12:09:53.740733,S5,P6,BLOCK
2025-07-25T12:09:55.771365,S1,P4,TRANSFER
2025-07-25T12:09:56.184226,S1,P5,LOAD
2025-07-25T12:09:56.543802,S5,P6,TRANSFER
2025-07-25T12:09:56.717076,S5,P10,LOAD
2025-07-25T12:10:00.000493,S5,P10,PROCESS
2025-07-25T12:10:00.318338,S1,P5,PROCESS
2025-07-25T12:10:00.676977,S2,P4,LOAD
2025-07-25T12:10:03.088536,S4,P2,UNLOAD
2025-07-25T12:10:04.011727,S2,P4,PROCESS
2025-07-25T12:10:04.900448,S4,P2,TRANSFER
2025-07-25T12:10:07.278554,S4,P3,LOAD
2025-07-25T12:10:07.712982,S2,P4,UNLOAD
2025-07-25T12:10:09.568715,S2,P4,TRANSFER
