time,station,part,activity
2025-07-21T12:22:10.668576,S5,P2,LOAD
2025-07-21T12:22:13.229738,S3,P9,UNLOAD
2025-07-21T12:22:13.949180,S5,P2,PROCESS
2025-07-21T12:22:14.061364,S1,P6,PROCESS
2025-07-21T12:22:14.455021,S2,P8,LOAD
2025-07-21T12:22:16.027793,S3,P9,TRANSFER
2025-07-21T12:22:17.903359,S2,P8,PROCESS
2025-07-21T12:22:21.074407,S3,P7,LOAD
2025-07-21T12:22:21.906362,S2,P8,UNLOAD
2025-07-21T12:22:23.763352,S2,P8,TRANSFER
2025-07-21T12:22:25.057578,S3,P7,PROCESS
2025-07-21T12:22:26.095988,S1,P6,UNLOAD
2025-07-21T12:22:26.788415,S5,P2,UNLOAD
2025-07-21T12:22:28.543775,S5,P2,BLOCK
2025-07-21T12:22:28.837784,S1,P6,TRANSFER
2025-07-21T12:22:29.331569,S1,P10,LOAD
2025-07-21T12:22:29.970450,S5,P2,TRANSFER
2025-07-21T12:22:30.143857,S5,P3,LOAD
2025-07-21T12:22:32.258548,S3,P7,UNLOAD
2025-07-21T12:22:33.431248,S5,P3,PROCESS
2025-07-21T12:22:33.678260,S1,P10,PROCESS
2025-07-21T12:22:34.006832,S2,P6,LOAD
2025-07-21T12:22:35.080525,S3,P7,TRANSFER
2025-07-21T12:22:37.353871,S2,P6,PROCESS
2025-07-21T12:22:38.147040,S3,P8,LOAD
2025-07-21T12:22:41.655502,S2,P6,UNLOAD
2025-07-21T12:22:42.165690,S3,P8,PROCESS
2025-07-21T12:22:43.506909,S2,P6,TRANSFER
2025-07-21T12:22:46.029173,S5,P3,UNLOAD
2025-07-21T12:22:46.183839,S1,P10,UNLOAD
2025-07-21T12:22:47.780006,S5,P3,BLOCK
2025-07-21T12:22:48.844468,S1,P10,TRANSFER
2025-07-21T12:22:49.108997,S3,P8,UNLOAD
2025-07-21T12:22:49.234121,S1,P11,LOAD
2025-07-21T12:22:49.870725,S5,P3,TRANSFER
2025-07-21T12:22:50.053355,S5,P4,LOAD
2025-07-21T12:22:51.930493,S3,P8,TRANSFER
2025-07-21T12:22:53.397296,S5,P4,PROCESS
2025-07-21T12:22:53.504351,S1,P11,PROCESS
2025-07-21T12:22:54.220017,S2,P10,LOAD
2025-07-21T12:22:57.567920,S2,P10,PROCESS
2025-07-21T12:22:57.898644,S3,P6,LOAD
2025-07-21T12:23:01.920921,S3,P6,PROCESS
2025-07-21T12:23:04.255045,S2,P10,UNLOAD
2025-07-21T12:23:05.178303,S1,P11,UNLOAD
2025-07-21T12:23:06.103539,S2,P10,TRANSFER
2025-07-21T12:23:06.173969,S5,P4,UNLOAD
2025-07-21T12:23:07.880941,S1,P11,TRANSFER
2025-07-21T12:23:07.991646,S5,P4,BLOCK
2025-07-21T12:23:08.267496,S1,P12,LOAD
2025-07-21T12:23:08.322701,S3,P6,UNLOAD
2025-07-21T12:23:08.975103,S5,P4,TRANSFER
2025-07-21T12:23:09.154375,S5,P5,LOAD
2025-07-21T12:23:11.099042,S3,P6,TRANSFER
2025-07-21T12:23:12.316241,S1,P12,PROCESS
2025-07-21T12:23:12.448561,S5,P5,PROCESS
2025-07-21T12:23:13.093762,S2,P11,LOAD
2025-07-21T12:23:16.493529,S2,P11,PROCESS
2025-07-21T12:23:20.387675,S3,P10,LOAD
2025-07-21T12:23:22.070537,S2,P11,UNLOAD
2025-07-21T12:23:23.901916,S2,P11,TRANSFER
2025-07-21T12:23:23.961986,S5,P5,UNLOAD
2025-07-21T12:23:24.305385,S1,P12,UNLOAD
2025-07-21T12:23:24.374598,S3,P10,PROCESS
2025-07-21T12:23:25.703083,S5,P5,BLOCK
2025-07-21T12:23:27.128279,S1,P12,TRANSFER
2025-07-21T12:23:27.555569,S1,P1,LOAD
2025-07-21T12:23:28.221033,S5,P5,TRANSFER
2025-07-21T12:23:28.411175,S5,P9,LOAD
2025-07-21T12:23:30.867974,S3,P10,UNLOAD
2025-07-21T12:23:31.700629,S5,P9,PROCESS
2025-07-21T12:23:31.846184,S1,P1,PROCESS
2025-07-21T12:23:32.196575,S2,P12,LOAD
2025-07-21T12:23:33.720010,S3,P10,TRANSFER
2025-07-21T12:23:35.593491,S2,P12,PROCESS
2025-07-21T12:23:38.577588,S3,P11,LOAD
2025-07-21T12:23:40.701020,S2,P12,UNLOAD
2025-07-21T12:23:42.506599,S2,P12,TRANSFER
2025-07-21T12:23:42.555829,S3,P11,PROCESS
2025-07-21T12:23:44.447048,S5,P9,UNLOAD
2025-07-21T12:23:44.702973,S1,P1,UNLOAD
2025-07-21T12:23:46.140492,S5,P9,BLOCK
2025-07-21T12:23:47.372315,S1,P1,TRANSFER
2025-07-21T12:23:47.840936,S1,P2,LOAD
2025-07-21T12:23:48.501434,S5,P9,TRANSFER
2025-07-21T12:23:48.693354,S5,P7,LOAD
2025-07-21T12:23:48.743023,S3,P11,UNLOAD
2025-07-21T12:23:51.547249,S3,P11,TRANSFER
2025-07-21T12:23:52.002571,S5,P7,PROCESS
2025-07-21T12:23:52.215679,S1,P2,PROCESS
2025-07-21T12:23:52.624116,S2,P1,LOAD
2025-07-21T12:23:55.964823,S2,P1,PROCESS
2025-07-21T12:23:56.788469,S3,P12,LOAD
2025-07-21T12:24:00.117061,S2,P1,UNLOAD
2025-07-21T12:24:00.767781,S3,P12,PROCESS
2025-07-21T12:24:01.964869,S2,P1,TRANSFER
2025-07-21T12:24:03.257695,S5,P7,UNLOAD
2025-07-21T12:24:05.014345,S5,P7,BLOCK
2025-07-21T12:24:06.284159,S1,P2,UNLOAD
2025-07-21T12:24:07.825599,S3,P12,UNLOAD
2025-07-21T12:24:08.956563,S1,P2,TRANSFER
2025-07-21T12:24:09.362136,S1,P3,LOAD
2025-07-21T12:24:10.017178,S5,P7,TRANSFER
2025-07-21T12:24:10.187726,S5,P8,LOAD
2025-07-21T12:24:10.708426,S3,P12,TRANSFER
2025-07-21T12:24:13.535181,S5,P8,PROCESS
2025-07-21T12:24:13.599649,S1,P3,PROCESS
2025-07-21T12:24:14.224986,S2,P2,LOAD
2025-07-21T12:24:16.317226,S3,P1,LOAD
2025-07-21T12:24:17.671888,S2,P2,PROCESS
2025-07-21T12:24:20.341896,S3,P1,PROCESS
2025-07-21T12:24:23.596679,S2,P2,UNLOAD
2025-07-21T12:24:24.765205,S1,P3,UNLOAD
2025-07-21T12:24:25.244817,S5,P8,UNLOAD
2025-07-21T12:24:25.393265,S2,P2,TRANSFER
2025-07-21T12:24:26.592949,S3,P1,UNLOAD
2025-07-21T12:24:26.991647,S5,P8,BLOCK
2025-07-21T12:24:27.606370,S1,P3,TRANSFER
2025-07-21T12:24:28.052251,S1,P4,LOAD
2025-07-21T12:24:28.666585,S5,P8,TRANSFER
2025-07-21T12:24:28.842013,S5,P6,LOAD
2025-07-21T12:24:29.391241,S3,P1,TRANSFER
2025-07-21T12:24:32.130666,S5,P6,PROCESS
2025-07-21T12:24:32.346470,S1,P4,PROCESS
2025-07-21T12:24:32.739473,S2,P3,LOAD
2025-07-21T12:24:36.126661,S2,P3,PROCESS
2025-07-21T12:24:39.686542,S3,P2,LOAD
2025-07-21T12:24:41.444922,S2,P3,UNLOAD
2025-07-21T12:24:43.222125,S2,P3,TRANSFER
2025-07-21T12:24:43.687698,S3,P2,PROCESS
2025-07-21T12:24:44.063211,S1,P4,UNLOAD
2025-07-21T12:24:44.605213,S5,P6,UNLOAD
2025-07-21T12:24:46.299335,S5,P6,BLOCK
2025-07-21T12:24:46.806978,S1,P4,TRANSFER
2025-07-21T12:24:47.326859,S1,P5,LOAD
2025-07-21T12:24:47.980544,S5,P6,TRANSFER
2025-07-21T12:24:48.174731,S5,P10,LOAD
2025-07-21T12:24:50.439553,S3,P2,UNLOAD
2025-07-21T12:24:51.467449,S5,P10,PROCESS
2025-07-21T12:24:51.672094,S1,P5,PROCESS
2025-07-21T12:24:52.056093,S2,P4,LOAD
2025-07-21T12:24:53.260034,S3,P2,TRANSFER
2025-07-21T12:24:55.456775,S2,P4,PROCESS
2025-07-21T12:24:57.658049,S3,P3,LOAD
2025-07-21T12:25:00.784110,S2,P4,UNLOAD
2025-07-21T12:25:01.628567,S3,P3,PROCESS
2025-07-21T12:25:02.600548,S2,P4,TRANSFER
2025-07-21T12:25:03.552640,S1,P5,UNLOAD
2025-07-21T12:25:04.353405,S5,P10,UNLOAD
2025-07-21T12:25:06.095241,S5,P10,BLOCK
2025-07-21T12:25:06.352842,S1,P5,TRANSFER
2025-07-21T12:25:06.743715,S1,P9,LOAD
2025-07-21T12:25:07.453301,S5,P10,TRANSFER
2025-07-21T12:25:07.630634,S5,P11,LOAD
2025-07-21T12:25:07.828926,S3,P3,UNLOAD
2025-07-21T12:25:10.588702,S3,P3,TRANSFER
2025-07-21T12:25:10.939778,S5,P11,PROCESS
2025-07-21T12:25:11.013029,S1,P9,PROCESS
2025-07-21T12:25:11.600779,S2,P5,LOAD
2025-07-21T12:25:14.987346,S2,P5,PROCESS
2025-07-21T12:25:16.862326,S3,P4,LOAD
2025-07-21T12:25:20.357266,S2,P5,UNLOAD
2025-07-21T12:25:20.886349,S3,P4,PROCESS
2025-07-21T12:25:22.163844,S2,P5,TRANSFER
2025-07-21T12:25:23.280327,S1,P9,UNLOAD
2025-07-21T12:25:23.664819,S5,P11,UNLOAD
2025-07-21T12:25:25.365249,S5,P11,BLOCK
2025-07-21T12:25:25.990954,S1,P9,TRANSFER
2025-07-21T12:25:26.476265,S1,P7,LOAD
2025-07-21T12:25:27.067250,S5,P11,TRANSFER
2025-07-21T12:25:27.244110,S5,P12,LOAD
2025-07-21T12:25:27.640604,S3,P4,UNLOAD
2025-07-21T12:25:30.438341,S3,P4,TRANSFER
2025-07-21T12:25:30.592658,S5,P12,PROCESS
2025-07-21T12:25:30.716224,S1,P7,PROCESS
2025-07-21T12:25:31.133371,S2,P9,LOAD
2025-07-21T12:25:34.525019,S2,P9,PROCESS
2025-07-21T12:25:36.630363,S3,P5,LOAD
2025-07-21T12:25:39.537390,S2,P9,UNLOAD
2025-07-21T12:25:40.599732,S3,P5,PROCESS
2025-07-21T12:25:41.360065,S2,P9,TRANSFER
2025-07-21T12:25:42.017210,S1,P7,UNLOAD
2025-07-21T12:25:42.758382,S5,P12,UNLOAD
2025-07-21T12:25:44.608390,S5,P12,BLOCK
2025-07-21T12:25:44.746338,S1,P7,TRANSFER
2025-07-21T12:25:45.154376,S1,P8,LOAD
2025-07-21T12:25:45.748388,S5,P12,TRANSFER
2025-07-21T12:25:45.927193,S5,P1,LOAD
2025-07-21T12:25:46.348441,S3,P5,UNLOAD
2025-07-21T12:25:49.170528,S3,P5,TRANSFER
2025-07-21T12:25:49.250029,S5,P1,PROCESS
2025-07-21T12:25:49.381740,S1,P8,PROCESS
2025-07-21T12:25:50.021870,S2,P7,LOAD
2025-07-21T12:25:53.466494,S2,P7,PROCESS
2025-07-21T12:25:55.738093,S3,P9,LOAD
2025-07-21T12:25:57.871146,S2,P7,UNLOAD
2025-07-21T12:25:59.712902,S2,P7,TRANSFER
2025-07-21T12:25:59.728001,S3,P9,PROCESS
2025-07-21T12:26:00.911157,S5,P1,UNLOAD
2025-07-21T12:26:01.195147,S1,P8,UNLOAD
2025-07-21T12:26:02.822051,S5,P1,BLOCK
2025-07-21T12:26:03.844593,S1,P8,TRANSFER
2025-07-21T12:26:04.346490,S1,P6,LOAD
2025-07-21T12:26:04.868461,S5,P1,TRANSFER
2025-07-21T12:26:05.041927,S5,P2,LOAD
2025-07-21T12:26:07.741346,S3,P9,UNLOAD
2025-07-21T12:26:08.400382,S5,P2,PROCESS
2025-07-21T12:26:08.663812,S1,P6,PROCESS
2025-07-21T12:26:09.005938,S2,P8,LOAD
2025-07-21T12:26:10.553030,S3,P9,TRANSFER
2025-07-21T12:26:12.351298,S2,P8,PROCESS
2025-07-21T12:26:14.377009,S3,P7,LOAD
2025-07-21T12:26:16.095525,S2,P8,UNLOAD
2025-07-21T12:26:17.930891,S2,P8,TRANSFER
2025-07-21T12:26:18.359462,S3,P7,PROCESS
2025-07-21T12:26:21.600216,S1,P6,UNLOAD
2025-07-21T12:26:21.642384,S5,P2,UNLOAD
2025-07-21T12:26:23.351301,S5,P2,BLOCK
2025-07-21T12:26:24.279383,S1,P6,TRANSFER
2025-07-21T12:26:24.782810,S1,P10,LOAD
2025-07-21T12:26:25.362375,S5,P2,TRANSFER
2025-07-21T12:26:25.507022,S3,P7,UNLOAD
2025-07-21T12:26:25.539326,S5,P3,LOAD
2025-07-21T12:26:28.302267,S3,P7,TRANSFER
2025-07-21T12:26:28.859252,S5,P3,PROCESS
2025-07-21T12:26:29.039757,S1,P10,PROCESS
2025-07-21T12:26:29.445028,S2,P6,LOAD
2025-07-21T12:26:32.585911,S3,P8,LOAD
2025-07-21T12:26:32.841400,S2,P6,PROCESS
2025-07-21T12:26:36.559792,S3,P8,PROCESS
2025-07-21T12:26:38.566583,S2,P6,UNLOAD
2025-07-21T12:26:40.356975,S2,P6,TRANSFER
2025-07-21T12:26:40.729755,S1,P10,UNLOAD
2025-07-21T12:26:41.346724,S5,P3,UNLOAD
2025-07-21T12:26:43.100488,S5,P3,BLOCK
2025-07-21T12:26:43.504979,S1,P10,TRANSFER
2025-07-21T12:26:43.811550,S3,P8,UNLOAD
2025-07-21T12:26:43.961381,S1,P11,LOAD
2025-07-21T12:26:44.550365,S5,P3,TRANSFER
2025-07-21T12:26:44.746978,S5,P4,LOAD
2025-07-21T12:26:46.598388,S3,P8,TRANSFER
2025-07-21T12:26:47.916585,S1,P11,PROCESS
2025-07-21T12:26:48.090599,S5,P4,PROCESS
2025-07-21T12:26:49.038083,S2,P10,LOAD
2025-07-21T12:26:52.427493,S2,P10,PROCESS
2025-07-21T12:26:54.804491,S3,P6,LOAD
2025-07-21T12:26:57.386855,S2,P10,UNLOAD
2025-07-21T12:26:58.782649,S3,P6,PROCESS
2025-07-21T12:26:59.233963,S2,P10,TRANSFER
2025-07-21T12:26:59.858377,S5,P4,UNLOAD
2025-07-21T12:27:00.300289,S1,P11,UNLOAD
2025-07-21T12:27:01.712364,S5,P4,BLOCK
2025-07-21T12:27:03.049588,S1,P11,TRANSFER
2025-07-21T12:27:03.526184,S1,P12,LOAD
2025-07-21T12:27:04.293034,S5,P4,TRANSFER
2025-07-21T12:27:04.471900,S5,P5,LOAD
2025-07-21T12:27:06.468451,S3,P6,UNLOAD
2025-07-21T12:27:07.820461,S5,P5,PROCESS
2025-07-21T12:27:07.846535,S1,P12,PROCESS
2025-07-21T12:27:08.540735,S2,P11,LOAD
2025-07-21T12:27:09.308500,S3,P6,TRANSFER
2025-07-21T12:27:11.885967,S2,P11,PROCESS
2025-07-21T12:27:13.694556,S3,P10,LOAD
2025-07-21T12:27:17.717981,S3,P10,PROCESS
2025-07-21T12:27:17.764405,S2,P11,UNLOAD
2025-07-21T12:27:19.550728,S2,P11,TRANSFER
2025-07-21T12:27:19.620373,S1,P12,UNLOAD
2025-07-21T12:27:19.790104,S5,P5,UNLOAD
2025-07-21T12:27:21.487077,S5,P5,BLOCK
2025-07-21T12:27:22.403473,S1,P12,TRANSFER
2025-07-21T12:27:22.906113,S1,P1,LOAD
2025-07-21T12:27:23.511873,S5,P5,TRANSFER
2025-07-21T12:27:23.763447,S5,P9,LOAD
2025-07-21T12:27:24.012273,S3,P10,UNLOAD
2025-07-21T12:27:26.781202,S3,P10,TRANSFER
2025-07-21T12:27:27.111325,S5,P9,PROCESS
2025-07-21T12:27:27.207756,S1,P1,PROCESS
2025-07-21T12:27:27.617906,S2,P12,LOAD
2025-07-21T12:27:31.013465,S2,P12,PROCESS
2025-07-21T12:27:34.337245,S3,P11,LOAD
2025-07-21T12:27:35.420068,S2,P12,UNLOAD
2025-07-21T12:27:37.236788,S2,P12,TRANSFER
2025-07-21T12:27:38.319080,S3,P11,PROCESS
2025-07-21T12:27:39.530254,S5,P9,UNLOAD
2025-07-21T12:27:40.467829,S1,P1,UNLOAD
2025-07-21T12:27:41.314032,S5,P9,BLOCK
2025-07-21T12:27:43.191534,S1,P1,TRANSFER
2025-07-21T12:27:43.662478,S1,P2,LOAD
2025-07-21T12:27:44.335143,S5,P9,TRANSFER
2025-07-21T12:27:44.510037,S5,P7,LOAD
2025-07-21T12:27:44.963214,S3,P11,UNLOAD
2025-07-21T12:27:47.679943,S3,P11,TRANSFER
2025-07-21T12:27:47.818552,S5,P7,PROCESS
2025-07-21T12:27:47.971673,S1,P2,PROCESS
2025-07-21T12:27:48.680459,S2,P1,LOAD
2025-07-21T12:27:51.635860,S3,P12,LOAD
2025-07-21T12:27:52.080151,S2,P1,PROCESS
2025-07-21T12:27:55.659715,S3,P12,PROCESS
2025-07-21T12:27:56.944746,S2,P1,UNLOAD
2025-07-21T12:27:58.814000,S2,P1,TRANSFER
2025-07-21T12:27:59.172063,S5,P7,UNLOAD
2025-07-21T12:27:59.494088,S1,P2,UNLOAD
2025-07-21T12:28:00.875269,S5,P7,BLOCK
2025-07-21T12:28:01.941477,S3,P12,UNLOAD
2025-07-21T12:28:02.236902,S1,P2,TRANSFER
2025-07-21T12:28:02.724678,S1,P3,LOAD
2025-07-21T12:28:03.306698,S5,P7,TRANSFER
2025-07-21T12:28:03.529251,S5,P8,LOAD
2025-07-21T12:28:04.751670,S3,P12,TRANSFER
2025-07-21T12:28:06.823325,S5,P8,PROCESS
2025-07-21T12:28:06.980601,S1,P3,PROCESS
2025-07-21T12:28:07.529896,S2,P2,LOAD
2025-07-21T12:28:10.934965,S2,P2,PROCESS
2025-07-21T12:28:12.800587,S3,P1,LOAD
2025-07-21T12:28:16.053718,S2,P2,UNLOAD
2025-07-21T12:28:16.775198,S3,P1,PROCESS
2025-07-21T12:28:17.715173,S5,P8,UNLOAD
2025-07-21T12:28:17.831370,S2,P2,TRANSFER
2025-07-21T12:28:19.123782,S1,P3,UNLOAD
2025-07-21T12:28:19.483092,S5,P8,BLOCK
2025-07-21T12:28:21.874595,S1,P3,TRANSFER
2025-07-21T12:28:22.403229,S1,P4,LOAD
2025-07-21T12:28:23.087348,S5,P8,TRANSFER
2025-07-21T12:28:23.172982,S3,P1,UNLOAD
2025-07-21T12:28:23.265229,S5,P6,LOAD
2025-07-21T12:28:26.016373,S3,P1,TRANSFER
2025-07-21T12:28:26.573907,S5,P6,PROCESS
2025-07-21T12:28:26.719749,S1,P4,PROCESS
2025-07-21T12:28:27.074037,S2,P3,LOAD
2025-07-21T12:28:30.415800,S2,P3,PROCESS
2025-07-21T12:28:32.261675,S3,P2,LOAD
2025-07-21T12:28:34.263516,S2,P3,UNLOAD
2025-07-21T12:28:36.093436,S2,P3,TRANSFER
2025-07-21T12:28:36.243085,S3,P2,PROCESS
2025-07-21T12:28:38.789244,S5,P6,UNLOAD
2025-07-21T12:28:39.350133,S1,P4,UNLOAD
2025-07-21T12:28:40.733957,S5,P6,BLOCK
2025-07-21T12:28:42.167618,S1,P4,TRANSFER
2025-07-21T12:28:42.601533,S1,P5,LOAD
2025-07-21T12:28:43.209925,S5,P6,TRANSFER
2025-07-21T12:28:43.388487,S5,P10,LOAD
2025-07-21T12:28:44.256228,S3,P2,UNLOAD
2025-07-21T12:28:46.670484,S5,P10,PROCESS
2025-07-21T12:28:46.828312,S1,P5,PROCESS
2025-07-21T12:28:47.084623,S3,P2,TRANSFER
2025-07-21T12:28:47.293879,S2,P4,LOAD
2025-07-21T12:28:50.423133,S3,P3,LOAD
2025-07-21T12:28:50.684804,S2,P4,PROCESS
2025-07-21T12:28:54.439640,S3,P3,PROCESS
2025-07-21T12:28:55.449947,S2,P4,UNLOAD
2025-07-21T12:28:57.232680,S1,P5,UNLOAD
2025-07-21T12:28:57.325456,S2,P4,TRANSFER
2025-07-21T12:28:58.490660,S5,P10,UNLOAD
2025-07-21T12:29:00.163943,S1,P5,TRANSFER
2025-07-21T12:29:00.594326,S5,P10,BLOCK
2025-07-21T12:29:00.638137,S1,P9,LOAD
2025-07-21T12:29:01.289787,S5,P10,TRANSFER
2025-07-21T12:29:01.467428,S5,P11,LOAD
2025-07-21T12:29:01.979190,S3,P3,UNLOAD
2025-07-21T12:29:04.772146,S5,P11,PROCESS
2025-07-21T12:29:04.795757,S3,P3,TRANSFER
2025-07-21T12:29:04.873579,S1,P9,PROCESS
2025-07-21T12:29:05.461992,S2,P5,LOAD
2025-07-21T12:29:08.917070,S2,P5,PROCESS
2025-07-21T12:29:11.381195,S3,P4,LOAD
2025-07-21T12:29:13.270709,S2,P5,UNLOAD
2025-07-21T12:29:15.070134,S2,P5,TRANSFER
2025-07-21T12:29:15.412588,S3,P4,PROCESS
2025-07-21T12:29:18.105187,S5,P11,UNLOAD
2025-07-21T12:29:18.314706,S1,P9,UNLOAD
2025-07-21T12:29:19.860479,S5,P11,BLOCK
2025-07-21T12:29:21.094182,S1,P9,TRANSFER
2025-07-21T12:29:21.575768,S1,P7,LOAD
2025-07-21T12:29:22.128117,S5,P11,TRANSFER
2025-07-21T12:29:22.322569,S5,P12,LOAD
2025-07-21T12:29:22.357732,S3,P4,UNLOAD
2025-07-21T12:29:25.158639,S3,P4,TRANSFER
2025-07-21T12:29:25.672714,S5,P12,PROCESS
2025-07-21T12:29:25.826087,S1,P7,PROCESS
2025-07-21T12:29:26.370823,S2,P9,LOAD
2025-07-21T12:29:29.567877,S3,P5,LOAD
2025-07-21T12:29:29.787622,S2,P9,PROCESS
2025-07-21T12:29:33.541595,S3,P5,PROCESS
2025-07-21T12:29:35.006330,S2,P9,UNLOAD
2025-07-21T12:29:36.931899,S2,P9,TRANSFER
2025-07-21T12:29:37.605375,S1,P7,UNLOAD
2025-07-21T12:29:38.900127,S5,P12,UNLOAD
2025-07-21T12:29:40.632838,S1,P7,TRANSFER
2025-07-21T12:29:41.002068,S5,P12,BLOCK
2025-07-21T12:29:41.095361,S1,P8,LOAD
2025-07-21T12:29:41.457248,S3,P5,UNLOAD
2025-07-21T12:29:41.676606,S5,P12,TRANSFER
2025-07-21T12:29:41.862398,S5,P1,LOAD
2025-07-21T12:29:44.395739,S3,P5,TRANSFER
2025-07-21T12:29:45.163842,S5,P1,PROCESS
2025-07-21T12:29:45.372636,S1,P8,PROCESS
2025-07-21T12:29:45.916683,S2,P7,LOAD
2025-07-21T12:29:49.321919,S2,P7,PROCESS
2025-07-21T12:29:51.365908,S3,P9,LOAD
2025-07-21T12:29:54.131452,S2,P7,UNLOAD
2025-07-21T12:29:55.389375,S3,P9,PROCESS
2025-07-21T12:29:55.933393,S2,P7,TRANSFER
2025-07-21T12:29:57.246600,S1,P8,UNLOAD
2025-07-21T12:29:57.838616,S5,P1,UNLOAD
2025-07-21T12:29:59.589155,S5,P1,BLOCK
2025-07-21T12:29:59.935714,S1,P8,TRANSFER
2025-07-21T12:30:00.574844,S1,P6,LOAD
2025-07-21T12:30:01.244510,S5,P1,TRANSFER
2025-07-21T12:30:01.418517,S5,P2,LOAD
2025-07-21T12:30:01.485729,S3,P9,UNLOAD
2025-07-21T12:30:04.298642,S3,P9,TRANSFER
2025-07-21T12:30:04.725295,S5,P2,PROCESS
2025-07-21T12:30:04.892326,S1,P6,PROCESS
2025-07-21T12:30:05.156878,S2,P8,LOAD
2025-07-21T12:30:08.546890,S2,P8,PROCESS
2025-07-21T12:30:10.220483,S3,P7,LOAD
2025-07-21T12:30:14.066121,S2,P8,UNLOAD
2025-07-21T12:30:14.240669,S3,P7,PROCESS
2025-07-21T12:30:15.832678,S2,P8,TRANSFER
2025-07-21T12:30:16.921523,S1,P6,UNLOAD
2025-07-21T12:30:17.649692,S5,P2,UNLOAD
2025-07-21T12:30:19.364069,S5,P2,BLOCK
2025-07-21T12:30:19.692293,S1,P6,TRANSFER
2025-07-21T12:30:20.166872,S1,P10,LOAD
2025-07-21T12:30:20.781508,S3,P7,UNLOAD
2025-07-21T12:30:20.881887,S5,P2,TRANSFER
2025-07-21T12:30:21.063076,S5,P3,LOAD
2025-07-21T12:30:23.617400,S3,P7,TRANSFER
2025-07-21T12:30:24.368155,S5,P3,PROCESS
2025-07-21T12:30:24.464473,S1,P10,PROCESS
2025-07-21T12:30:24.900747,S2,P6,LOAD
2025-07-21T12:30:28.236667,S2,P6,PROCESS
2025-07-21T12:30:30.222530,S3,P8,LOAD
2025-07-21T12:30:34.062965,S2,P6,UNLOAD
2025-07-21T12:30:34.267738,S3,P8,PROCESS
2025-07-21T12:30:35.922805,S2,P6,TRANSFER
2025-07-21T12:30:36.076461,S1,P10,UNLOAD
2025-07-21T12:30:36.534987,S5,P3,UNLOAD
2025-07-21T12:30:38.283729,S5,P3,BLOCK
2025-07-21T12:30:38.866037,S1,P10,TRANSFER
2025-07-21T12:30:39.344974,S1,P11,LOAD
2025-07-21T12:30:39.963737,S5,P3,TRANSFER
2025-07-21T12:30:40.127195,S5,P4,LOAD
2025-07-21T12:30:41.270618,S3,P8,UNLOAD
2025-07-21T12:30:43.470527,S5,P4,PROCESS
2025-07-21T12:30:43.606486,S1,P11,PROCESS
2025-07-21T12:30:44.016725,S2,P10,LOAD
2025-07-21T12:30:44.033213,S3,P8,TRANSFER
2025-07-21T12:30:47.354645,S2,P10,PROCESS
2025-07-21T12:30:50.449599,S3,P6,LOAD
2025-07-21T12:30:53.491993,S2,P10,UNLOAD
2025-07-21T12:30:54.470526,S3,P6,PROCESS
2025-07-21T12:30:55.313390,S2,P10,TRANSFER
2025-07-21T12:30:56.316234,S1,P11,UNLOAD
2025-07-21T12:30:56.511135,S5,P4,UNLOAD
2025-07-21T12:30:58.357655,S5,P4,BLOCK
2025-07-21T12:30:59.270075,S1,P11,TRANSFER
2025-07-21T12:30:59.724601,S1,P12,LOAD
2025-07-21T12:31:00.155700,S3,P6,UNLOAD
2025-07-21T12:31:00.336543,S5,P4,TRANSFER
2025-07-21T12:31:00.511418,S5,P5,LOAD
2025-07-21T12:31:02.930528,S3,P6,TRANSFER
2025-07-21T12:31:03.852889,S5,P5,PROCESS
2025-07-21T12:31:04.002667,S1,P12,PROCESS
2025-07-21T12:31:04.455039,S2,P11,LOAD
2025-07-21T12:31:07.851050,S2,P11,PROCESS
2025-07-21T12:31:09.741772,S3,P10,LOAD
2025-07-21T12:31:12.814949,S2,P11,UNLOAD
2025-07-21T12:31:13.767832,S3,P10,PROCESS
2025-07-21T12:31:14.574037,S2,P11,TRANSFER
2025-07-21T12:31:14.753883,S5,P5,UNLOAD
2025-07-21T12:31:16.429203,S5,P5,BLOCK
2025-07-21T12:31:16.687998,S1,P12,UNLOAD
2025-07-21T12:31:19.375521,S1,P12,TRANSFER
2025-07-21T12:31:19.796313,S1,P1,LOAD
2025-07-21T12:31:20.489130,S5,P5,TRANSFER
2025-07-21T12:31:20.662605,S5,P9,LOAD
2025-07-21T12:31:21.285211,S3,P10,UNLOAD
2025-07-21T12:31:24.014968,S5,P9,PROCESS
2025-07-21T12:31:24.066707,S3,P10,TRANSFER
2025-07-21T12:31:24.115435,S1,P1,PROCESS
2025-07-21T12:31:24.672770,S2,P12,LOAD
2025-07-21T12:31:28.117927,S2,P12,PROCESS
2025-07-21T12:31:29.059655,S3,P11,LOAD
2025-07-21T12:31:32.266006,S2,P12,UNLOAD
2025-07-21T12:31:33.032521,S3,P11,PROCESS
2025-07-21T12:31:34.121530,S2,P12,TRANSFER
2025-07-21T12:31:36.641406,S5,P9,UNLOAD
2025-07-21T12:31:37.777118,S1,P1,UNLOAD
2025-07-21T12:31:38.393144,S5,P9,BLOCK
2025-07-21T12:31:40.533667,S1,P1,TRANSFER
2025-07-21T12:31:40.984646,S1,P2,LOAD
2025-07-21T12:31:40.990657,S3,P11,UNLOAD
2025-07-21T12:31:41.659213,S5,P9,TRANSFER
2025-07-21T12:31:41.851959,S5,P7,LOAD
